attempt,condition,created_utc,d,execution_controller,experiment_tag,failure_code,hold_duration_s,interpolation_steps,lift_threshold_mm,mock,model_code,object_move,policy_action_hz,position_id,repeat,robot_command_hz,rollout_id,scheduled_rollout_id,seed,session,success,video_path,attempt_directory,grasp_x_mm,grasp_y_mm,grasp_z_mm,target_x_mm,target_y_mm,target_z_mm,E1,E2,E3,close_error_3d_mm,clean,lift_mm,measured_hold_duration_s,duration_s,evaluation_group,analysis_eligible,exclusion_reason,outcome_corrected,original_success,correction_reason,trial,policy_timeout_s,inference_server
1,A,2026-08-26T05:55:07.161331+00:00,146.59922115245232,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M05,False,5.0,eval_4,2,30.0,t049_m05_eval_4_r2,t049_m05_eval_4_r2,0,3,False,,t049_m05_eval_4_r2,640.9544382613265,-15.248738930362304,547.3596555415443,494.0947235107422,-23.48485736846924,551.7402435302735,147.0904805334101,-4.380587988729189,24.745483212777657,147.1556965077346,True,46.717050000000086,0.0,34.84623956680298,exact_grid,True,,False,,,49,60.0,resident_12_model_pool_v1
1,C,2026-08-26T05:57:21.723603+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M04,False,5.0,eval_8,2,30.0,t050_m04_eval_8_r2,t050_m04_eval_8_r2,0,3,True,,t050_m04_eval_8_r2,569.8963687612422,-116.72728377223454,562.0329697695888,568.3679550170898,-112.33671439091364,552.2566111246745,4.648994306891185,9.776358644914353,4.694525111124609,10.825448555117624,True,79.14789999999994,11.24999189376831,43.14187717437744,q_unseen,True,,False,,,50,60.0,resident_12_model_pool_v1
1,B,2026-08-26T05:58:35.682140+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M10,False,5.0,eval_4,2,30.0,t051_m10_eval_4_r2,t051_m10_eval_4_r2,1,3,True,,t051_m10_eval_4_r2,494.8815873373044,-25.93268927043293,557.2684338990205,494.0947235107422,-23.48485736846924,551.7402435302735,2.571193439207417,5.528190368747005,2.603665449582697,6.09687825488835,True,77.98146999999994,5.400007486343384,30.030991315841675,exact_grid,True,,False,,,51,60.0,resident_12_model_pool_v1
2,D,2026-08-26T06:00:37.650936+00:00,116.29016762156017,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_6,2,30.0,t052_m01_eval_6_r2_retry1,t052_m01_eval_6_r2,0,3,True,,t052_m01_eval_6_r2_retry1,722.0730705668398,-124.46699392989564,554.8512842480103,718.6022155761718,-109.0510589281718,551.8818461100261,15.801831740137555,2.9694381379841843,15.809429388123451,16.078415630867788,True,79.79426000000001,12.599883794784546,52.812549114227295,q_unseen,True,,False,,,52,60.0,resident_12_model_pool_v1
1,C,2026-08-26T06:02:07.378848+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M07,False,5.0,eval_4,2,30.0,t053_m07_eval_4_r2,t053_m07_eval_4_r2,2,3,True,,t053_m07_eval_4_r2,496.16036191887656,-20.433137556404596,553.9765812238595,494.0947235107422,-23.48485736846924,551.7402435302735,3.6850855952756,2.2363376935860515,1.240072462903187,4.310575614029002,True,74.61266999999998,4.249955415725708,57.13381767272949,exact_grid,True,,False,,,53,60.0,resident_12_model_pool_v1
1,D,2026-08-26T06:03:42.704607+00:00,112.21736469714092,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_7,1,30.0,t054_m06_eval_7_r1,t054_m06_eval_7_r1,1,3,True,,t054_m06_eval_7_r1,561.5912355090867,72.92911910471445,556.5379489884974,562.8603649139404,67.22353074153263,552.4164560953776,5.845034475205445,4.121492893119807,4.494228041330786,7.152001935428798,True,84.08766000000003,5.349936246871948,32.84741449356079,q_unseen,True,,False,,,54,60.0,resident_12_model_pool_v1
1,B,2026-08-26T06:04:40.155076+00:00,111.47307076187946,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M09,False,5.0,eval_5,1,30.0,t055_m09_eval_5_r1,t055_m09_eval_5_r1,2,3,False,,t055_m09_eval_5_r1,,,,711.2796020507812,69.46831630071003,551.9436281840007,,,32.87047457126924,,,,0.0,41.63291525840759,q_unseen,True,,False,,,55,60.0,resident_12_model_pool_v1
1,A,2026-08-26T06:06:05.735156+00:00,113.35519177796346,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_7,1,30.0,t056_m11_eval_7_r1,t056_m11_eval_7_r1,2,3,False,,t056_m11_eval_7_r1,641.0199676866977,-26.210042927046445,547.3426162475988,562.8603649139404,67.22353074153263,552.4164560953776,121.81443343905103,-5.0738398477788,99.52006185371575,121.92005595831188,True,70.77829999999994,4.349987030029297,38.55995035171509,q_unseen,True,,False,,,56,60.0,resident_12_model_pool_v1
1,C,2026-08-26T06:07:22.404314+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_2,2,30.0,t057_m02_eval_2_r2,t057_m02_eval_2_r2,1,3,True,,t057_m02_eval_2_r2,781.9144796364175,164.58352162261843,545.6854793271336,776.7053649902343,159.72193145751953,551.3918487548829,7.125302402738151,-5.706369427749223,2.1183228780860093,9.128668379145836,True,87.19164,6.800021409988403,60.3672456741333,exact_grid,True,,False,,,57,60.0,resident_12_model_pool_v1
1,A,2026-08-26T06:08:19.014612+00:00,121.96617365355868,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M03,False,5.0,eval_6,2,30.0,t058_m03_eval_6_r2,t058_m03_eval_6_r2,1,3,False,,t058_m03_eval_6_r2,646.8629804799191,-21.174769989076253,555.8066161316196,718.6022155761718,-109.0510589281718,551.8818461100261,113.44055716498764,3.924770021593531,113.1846761811966,113.50843065440218,True,33.47494000000006,0.0,37.1028847694397,q_unseen,True,,False,,,58,60.0,resident_12_model_pool_v1
1,D,2026-08-26T06:09:35.949772+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M08,False,5.0,eval_2,2,30.0,t059_m08_eval_2_r2,t059_m08_eval_2_r2,2,3,True,,t059_m08_eval_2_r2,781.3888207438561,155.16748590492946,566.6364207451434,776.7053649902343,159.72193145751953,551.3918487548829,6.532819612360341,15.24457199026051,6.540291672380457,16.585376307273684,True,65.36477000000002,8.599936962127686,58.37575173377991,exact_grid,True,,False,,,59,60.0,resident_12_model_pool_v1
1,B,2026-08-26T06:11:11.849489+00:00,119.09602484219766,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M09,False,5.0,eval_6,2,30.0,t060_m09_eval_6_r2,t060_m09_eval_6_r2,2,3,True,,t060_m09_eval_6_r2,724.6867282942534,-113.12920882740963,564.6624172108886,718.6022155761718,-109.0510589281718,551.8818461100261,7.324793622836736,12.780571100862517,7.37665993020454,14.730770491775093,True,170.31993999999997,11.150063276290894,51.75965619087219,q_unseen,True,,False,,,60,60.0,resident_12_model_pool_v1
1,C,2026-08-26T06:12:47.222670+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M07,False,5.0,eval_3,1,30.0,t061_m07_eval_3_r1,t061_m07_eval_3_r1,2,3,True,,t061_m07_eval_3_r1,635.0704339326753,-197.1662104282559,551.0767839392104,643.7679412841796,-201.69928894042968,553.3763702392578,9.807927147313208,-2.2995863000473946,8.992094191744918,10.073903517424071,True,88.98599999999999,10.350001811981201,52.60791993141174,exact_grid,True,,False,,,61,60.0,resident_12_model_pool_v1
1,B,2026-08-26T06:14:10.085679+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M12,False,5.0,eval_2,2,30.0,t062_m12_eval_2_r2,t062_m12_eval_2_r2,0,3,True,,t062_m12_eval_2_r2,786.981922923509,156.4606687996573,563.9247770157551,776.7053649902343,159.72193145751953,551.3918487548829,10.781626828986346,12.532928260872268,10.784683077346466,16.532324938486084,True,74.11630000000002,4.400056600570679,54.993175983428955,exact_grid,True,,False,,,62,60.0,resident_12_model_pool_v1
1,A,2026-08-26T06:14:53.646969+00:00,120.81485880500462,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_8,2,30.0,t063_m11_eval_8_r2,t063_m11_eval_8_r2,2,3,False,,t063_m11_eval_8_r2,,,,568.3679550170898,-112.33671439091364,552.2566111246745,,,59.723240632035555,,,,0.0,27.548609256744385,q_unseen,True,,False,,,63,60.0,resident_12_model_pool_v1
1,D,2026-08-26T06:15:59.830030+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M08,False,5.0,eval_1,1,30.0,t064_m08_eval_1_r1,t064_m08_eval_1_r1,2,3,True,,t064_m08_eval_1_r1,641.6121476184876,-10.826835490904243,556.5975720023995,640.4706359863281,-15.396353832880656,552.2020701090495,4.709941261206365,4.395501893350001,0.5886991894383572,6.4423585415946585,True,73.79566999999997,12.399972915649414,47.54478096961975,exact_grid,True,,False,,,64,60.0,resident_12_model_pool_v1
1,C,2026-08-26T06:16:56.825817+00:00,112.21736469714092,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M04,False,5.0,eval_7,1,30.0,t065_m04_eval_7_r1,t065_m04_eval_7_r1,0,3,True,,t065_m04_eval_7_r1,552.1946003674683,73.17369902056107,541.5954691469587,562.8603649139404,67.22353074153263,552.4164560953776,12.213232000970843,-10.820986948418863,12.274300305424788,16.31737707008665,True,74.55549999999994,4.399631977081299,35.229976415634155,q_unseen,True,,False,,,65,60.0,resident_12_model_pool_v1
1,B,2026-08-26T06:18:11.788281+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M10,False,5.0,eval_3,1,30.0,t066_m10_eval_3_r1,t066_m10_eval_3_r1,1,3,True,,t066_m10_eval_3_r1,647.4766697587896,-203.92797149438832,556.1065426700565,643.7679412841796,-201.69928894042968,553.3763702392578,4.326857153258295,2.7301724307986888,4.190619665597473,5.116203116237245,True,109.82514000000003,6.59997296333313,41.01173424720764,exact_grid,True,,False,,,66,60.0,resident_12_model_pool_v1
1,D,2026-08-26T06:19:13.797659+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_8,2,30.0,t067_m06_eval_8_r2,t067_m06_eval_8_r2,1,3,True,,t067_m06_eval_8_r2,568.5567482396864,-113.32777057252454,548.9731670757318,568.3679550170898,-112.33671439091364,552.2566111246745,1.008878206726453,-3.2834440489426697,1.080747895032572,3.4349439673078535,True,92.49779999999998,4.249985694885254,36.698384046554565,q_unseen,True,,False,,,67,60.0,resident_12_model_pool_v1
1,A,2026-08-26T06:20:16.353192+00:00,186.3321117035785,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M05,False,5.0,eval_3,1,30.0,t068_m05_eval_3_r1,t068_m05_eval_3_r1,0,3,False,,t068_m05_eval_3_r1,656.5137156743326,-28.701877376298448,556.5343843628681,643.7679412841796,-201.69928894042968,553.3763702392578,173.46630558322872,3.1580141236103145,159.39639700066382,173.49504957173565,True,61.88466000000005,4.099925994873047,42.433249711990356,exact_grid,True,,False,,,68,60.0,resident_12_model_pool_v1
1,B,2026-08-26T06:21:23.726717+00:00,146.59922115245232,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M12,False,5.0,eval_1,1,30.0,t069_m12_eval_1_r1,t069_m12_eval_1_r1,0,3,False,,t069_m12_eval_1_r1,,,,640.4706359863281,-15.396353832880656,552.2020701090495,,,12.317002904370952,,,,0.0,43.455132246017456,exact_grid,True,,False,,,69,60.0,resident_12_model_pool_v1
1,A,2026-08-26T06:22:34.526772+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M03,False,5.0,eval_5,1,30.0,t070_m03_eval_5_r1,t070_m03_eval_5_r1,1,3,False,,t070_m03_eval_5_r1,645.9180141656757,-17.4578762503331,556.5009492499893,711.2796020507812,69.46831630071003,551.9436281840007,108.757988774542,4.557321065988617,108.85899716593394,108.8534303436594,True,73.38675999999998,6.499875783920288,40.963366746902466,q_unseen,True,,False,,,70,60.0,resident_12_model_pool_v1
1,C,2026-08-26T06:24:45.838362+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_1,1,30.0,t071_m02_eval_1_r1,t071_m02_eval_1_r1,1,3,True,,t071_m02_eval_1_r1,637.436796243183,-9.024880226955494,547.408238113535,640.4706359863281,-15.396353832880656,552.2020701090495,7.0569015508286475,-4.793831995514438,4.569113395083506,8.531159633912948,True,72.36313999999993,5.349914789199829,38.692598819732666,exact_grid,True,,False,,,71,60.0,resident_12_model_pool_v1
1,D,2026-08-26T06:25:57.152307+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_5,1,30.0,t072_m01_eval_5_r1,t072_m01_eval_5_r1,0,3,True,,t072_m01_eval_5_r1,707.6534790310218,88.66421455782029,538.8038527332354,711.2796020507812,69.46831630071003,551.9436281840007,19.535385280351093,-13.139775450765228,4.720600107997114,23.543257568745467,True,89.28890000000001,6.349977493286133,45.9987051486969,q_unseen,True,,False,,,72,60.0,resident_12_model_pool_v1
1,C,2026-08-26T06:27:09.030278+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_2,1,30.0,t073_m02_eval_2_r1,t073_m02_eval_2_r1,1,4,True,,t073_m02_eval_2_r1,776.3725227493284,156.15667278773623,544.1628793665818,776.7053649902343,159.72193145751953,551.3918487548829,3.5807615586347437,-7.228969388301039,3.4544635276439033,8.06720842403305,True,76.79024000000004,5.299922227859497,49.7771954536438,exact_grid,True,,False,,,73,60.0,resident_12_model_pool_v1
1,D,2026-08-26T06:28:01.706087+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_8,1,30.0,t074_m06_eval_8_r1,t074_m06_eval_8_r1,1,4,True,,t074_m06_eval_8_r1,565.3821428274514,-124.40359481473726,549.8763251152212,568.3679550170898,-112.33671439091364,552.2566111246745,12.430795533458468,-2.3802860094532434,12.47468716666509,12.656636167696766,True,89.25990000000002,4.75003981590271,34.06552028656006,q_unseen,True,,False,,,74,60.0,resident_12_model_pool_v1
1,B,2026-08-26T06:29:07.926276+00:00,111.47307076187946,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M10,False,5.0,eval_5,2,30.0,t075_m10_eval_5_r2,t075_m10_eval_5_r2,1,4,False,,t075_m10_eval_5_r2,741.4795271269313,91.34936882390654,546.1514678097914,711.2796020507812,69.46831630071003,551.9436281840007,37.29364468817659,-5.792160374209288,12.214276729426333,37.74076119964358,True,60.71219999999994,3.300110101699829,45.38543891906738,q_unseen,True,,False,,,75,60.0,resident_12_model_pool_v1
1,A,2026-08-26T06:30:04.062906+00:00,146.59922115245232,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M05,False,5.0,eval_4,1,30.0,t076_m05_eval_4_r1,t076_m05_eval_4_r1,0,4,False,,t076_m05_eval_4_r1,640.7119037160973,-12.933950731752802,552.1051362460311,494.0947235107422,-23.48485736846924,551.7402435302735,146.9963236350701,0.3648927157576054,29.161604033335315,146.99677652561053,True,4.053429999999935,0.0,31.513846397399902,exact_grid,True,,False,,,76,60.0,resident_12_model_pool_v1
1,D,2026-08-26T06:30:56.554974+00:00,112.21736469714092,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_7,2,30.0,t077_m01_eval_7_r2,t077_m01_eval_7_r2,0,4,True,,t077_m01_eval_7_r2,565.4168113949181,69.50451816551171,559.587628552393,562.8603649139404,67.22353074153263,552.4164560953776,3.426123500175369,7.171172457015359,2.3171737188064014,7.947580553017983,True,84.48046,6.699970483779907,33.77590227127075,q_unseen,True,,False,,,77,60.0,resident_12_model_pool_v1
1,A,2026-08-26T06:31:53.160884+00:00,120.81485880500462,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_8,1,30.0,t078_m11_eval_8_r1,t078_m11_eval_8_r1,2,4,False,,t078_m11_eval_8_r1,,,,568.3679550170898,-112.33671439091364,552.2566111246745,,,60.304545256754466,,,,0.0,33.59910011291504,q_unseen,True,,False,,,78,60.0,resident_12_model_pool_v1
1,C,2026-08-26T06:32:51.552216+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M04,False,5.0,eval_1,2,30.0,t079_m04_eval_1_r2,t079_m04_eval_1_r2,0,4,True,,t079_m04_eval_1_r2,640.876381251263,-14.470630008225786,541.7455517137846,640.4706359863281,-15.396353832880656,552.2020701090495,1.0107392440934795,-10.45651839526488,1.0092448773233562,10.505254436236347,True,81.6576,7.6998817920684814,41.4996235370636,exact_grid,True,,False,,,79,60.0,resident_12_model_pool_v1
1,B,2026-08-26T06:34:03.587837+00:00,119.09602484219766,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M09,False,5.0,eval_6,1,30.0,t080_m09_eval_6_r1,t080_m09_eval_6_r1,2,4,False,,t080_m09_eval_6_r1,648.867631810077,-131.56055671432992,552.7540958441107,718.6022155761718,-109.0510589281718,551.8818461100261,73.27748401532051,0.8722497340845621,73.58496020174097,73.28267519144048,True,66.82663000000002,5.64992618560791,46.066128730773926,q_unseen,True,,False,,,80,60.0,resident_12_model_pool_v1
1,A,2026-08-26T06:35:02.007155+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M05,False,5.0,eval_5,2,30.0,t081_m05_eval_5_r2,t081_m05_eval_5_r2,0,4,False,,t081_m05_eval_5_r2,713.6550448196865,-16.027015754534087,555.5697482277926,711.2796020507812,69.46831630071003,551.9436281840007,85.52832590191858,3.626120043791957,85.69049883238758,85.60515917955405,True,44.80539999999996,0.0,39.40210461616516,q_unseen,True,,False,,,81,60.0,resident_12_model_pool_v1
1,B,2026-08-26T06:37:48.975909+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M12,False,5.0,eval_3,2,30.0,t082_m12_eval_3_r2,t082_m12_eval_3_r2,0,4,True,,t082_m12_eval_3_r2,641.6148809602659,-203.15753649640476,545.229636726158,643.7679412841796,-201.69928894042968,553.3763702392578,2.600414331009397,-8.146733513099775,2.641911852146023,8.551691155928285,True,72.72569999999996,5.2498862743377686,38.298216342926025,exact_grid,True,,False,,,82,60.0,resident_12_model_pool_v1
1,D,2026-08-26T06:38:56.222426+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_1,2,30.0,t083_m06_eval_1_r2,t083_m06_eval_1_r2,1,4,True,,t083_m06_eval_1_r2,645.5938050736526,-15.928921814234247,558.9238186534011,640.4706359863281,-15.396353832880656,552.2020701090495,5.15077568450418,6.7217485443516125,4.976545407842257,8.468317049188258,True,72.18665999999996,10.899956703186035,45.63611650466919,exact_grid,True,,False,,,83,60.0,resident_12_model_pool_v1
2,C,2026-08-26T06:40:56.159437+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M04,False,5.0,eval_8,1,30.0,t084_m04_eval_8_r1_retry1,t084_m04_eval_8_r1,0,4,False,,t084_m04_eval_8_r1_retry1,571.2767259141267,-103.72218805084867,562.5187912662568,568.3679550170898,-112.33671439091364,552.2566111246745,9.092360100387689,10.262180141582348,0.0772537107397469,13.710702150269663,True,67.88476000000003,2.8999226093292236,33.11268997192383,q_unseen,True,,False,,,84,60.0,resident_12_model_pool_v1
1,B,2026-08-26T06:41:56.280419+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M10,False,5.0,eval_4,1,30.0,t085_m10_eval_4_r1,t085_m10_eval_4_r1,1,4,True,,t085_m10_eval_4_r1,501.36779946525496,-19.860478611417946,561.3872947496542,494.0947235107422,-23.48485736846924,551.7402435302735,8.126115628926062,9.647051219380728,5.174649618147798,12.613459178355143,True,87.16000000000008,7.999914646148682,34.787097454071045,exact_grid,True,,False,,,85,60.0,resident_12_model_pool_v1
1,D,2026-08-26T06:43:03.289993+00:00,116.29016762156017,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_6,1,30.0,t086_m01_eval_6_r1,t086_m01_eval_6_r1,0,4,True,,t086_m01_eval_6_r1,726.2069551751774,-128.12196559852302,557.611750490182,718.6022155761718,-109.0510589281718,551.8818461100261,20.53123341638126,5.729904380155858,20.19573464812504,21.315800472974498,True,88.12750000000005,5.999953031539917,48.9288067817688,q_unseen,True,,False,,,86,60.0,resident_12_model_pool_v1
